"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3010000","CDFF4220002005000008","20051222","","01","영업/정상","13","영업중","","","","","","","100011","서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ","서울특별시 중구 명동8나길 15  (충무로1가캣츠빌딩)","","씨큐엔(CQN)명동1관","20051222132801","I","2018-08-31 23:59:59.0","","198527.099319279    ","450998.07341201     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20051222",""
"3010000","CDFF4220002001000004","20011224","","01","영업/정상","13","영업중","","","","","3783-5541","","","서울특별시 중구 명동2가 83-5 아바타빌딩 8층 ","서울특별시 중구 명동길 14 (명동2가아바타빌딩 8층)","","CGV 명동 5관","20210416201922","U","2021-04-18 02:40:00.0","","198418.741655644    ","451237.168596152    ","영화상영관","영화상영관","11","","","0","9","2","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011224","상업지역"
"3010000","CDFF4220002001000005","20011212","","01","영업/정상","13","영업중","","","","","3396-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(2관)","20210423155043","U","2021-04-25 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002001000012","20011212","","01","영업/정상","13","영업중","","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(11관)","20210423155233","U","2021-04-25 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002005000002","20050322","","01","영업/정상","13","영업중","","","","","2118-5443","","","서울특별시 중구 남대문로2가 130 ","서울특별시 중구 남대문로 73 6~7층 (남대문로2가 AVENUEL)","04533","롯데시네마 에비뉴엘5 <2관>","20211224105323","U","2021-12-26 02:40:00.0","","198333.470885484    ","451313.412912492    ","영화상영관","영화상영관","23","","","0","20","3","근린생활시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20050322","상업지역"
"3010000","CDFF4220002005000003","20050322","","01","영업/정상","13","영업중","","","","","2118-5443","","","서울특별시 중구 남대문로2가 130 ","서울특별시 중구 남대문로 73 6~7층 (남대문로2가 AVENUEL)","04533","롯데시네마 에비뉴엘5 <3관>","20211224105323","U","2021-12-26 02:40:00.0","","198333.470885484    ","451313.412912492    ","영화상영관","영화상영관","23","","","0","20","3","근린생활시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20050322","상업지역"
"3010000","CDFF4220002005000004","20050322","","01","영업/정상","13","영업중","","","","","2118-5443","","","서울특별시 중구 남대문로2가 130 ","서울특별시 중구 남대문로 73 6~7층 (남대문로2가 AVENUEL)","04533","롯데시네마 에비뉴엘5 <5관>","20211224105323","U","2021-12-26 02:40:00.0","","198333.470885484    ","451313.412912492    ","영화상영관","영화상영관","23","","","0","20","3","근린생활시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20050322","상업지역"
"3010000","CDFF4220002005000005","20050322","","01","영업/정상","13","영업중","","","","","2118-5443","","","서울특별시 중구 남대문로2가 130 ","서울특별시 중구 남대문로 73 6~7층 (남대문로2가 AVENUEL)","04533","롯데시네마 에비뉴엘5 <1관>","20211224105323","U","2021-12-26 02:40:00.0","","198333.470885484    ","451313.412912492    ","영화상영관","영화상영관","23","","","0","20","3","근린생활시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20050322","상업지역"
"3010000","CDFF4220002003000001","20030520","","01","영업/정상","13","영업중","","","","","","","100862","서울특별시 중구 충무로4가 131-6번지 ","서울특별시 중구 퇴계로 211-5  (충무로4가)","","극동극장","20030520181219","I","2018-08-31 23:59:59.0","","199498.592032161    ","451071.934979681    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030520",""
"3010000","CDFF4220002005000009","20051222","","01","영업/정상","13","영업중","","","","","","","100011","서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ","서울특별시 중구 명동8나길 15  (충무로1가캣츠빌딩)","","씨큐엔(CQN)명동2관","20051222132155","I","2018-08-31 23:59:59.0","","198527.099319279    ","450998.07341201     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20051222",""
"3060000","CDFF4220002020000006","20201005","","01","영업/정상","13","영업중","","","","","02-971-6602","","","서울특별시 중랑구 묵동 234-1 ","서울특별시 중랑구 동일로 951 (묵동)","02002","롯데시네마 중랑관 6관","20201005104902","I","2020-10-07 00:23:11.0","","206641.269177866    ","456981.085830359    ","영화상영관","","","","","","6","3","","","","","","","","","","","","","","","","","","","","영화관","","20201005",""
"3010000","CDFF4220002005000010","20051222","","01","영업/정상","13","영업중","","","","","","","100011","서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ","서울특별시 중구 명동8나길 15  (충무로1가캣츠빌딩)","","씨큐엔(CQN)명동3관","20051222132336","I","2018-08-31 23:59:59.0","","198527.099319279    ","450998.07341201     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20051222",""
"3010000","CDFF4220002005000011","20051222","","01","영업/정상","13","영업중","","","","","","","100011","서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ","서울특별시 중구 명동8나길 15  (충무로1가캣츠빌딩)","","씨큐엔(CQN)명동4관","20051222132548","I","2018-08-31 23:59:59.0","","198527.099319279    ","450998.07341201     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20051222",""
"3010000","CDFF4220002005000012","20051222","","01","영업/정상","13","영업중","","","","","","","100011","서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ","서울특별시 중구 명동8나길 15  (충무로1가캣츠빌딩)","","씨큐엔(CQN)명동5관","20051222132734","I","2018-08-31 23:59:59.0","","198527.099319279    ","450998.07341201     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20051222",""
"3010000","CDFF4220002004000001","20040617","","01","영업/정상","13","영업중","","","","","3393-3500","","","서울특별시 중구 필동2가 19-1 ","서울특별시 중구 퇴계로 212 (필동2가)","04625","대한극장(1관)","20210423155022","U","2021-04-25 02:40:00.0","","199519.649768304    ","450977.250545081    ","영화상영관","영화상영관","9","기타","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20040617","상업지역"
"3010000","CDFF4220002005000001","20050322","","01","영업/정상","13","영업중","","","","","2118-5443","","","서울특별시 중구 남대문로2가 130 ","서울특별시 중구 남대문로 73 6~7층 (남대문로2가 AVENUEL)","04533","롯데시네마 에비뉴엘5 샤롯데","20211224105323","U","2021-12-26 02:40:00.0","","198333.470885484    ","451313.412912492    ","영화상영관","영화상영관","23","","","0","20","3","근린생활시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20050322","상업지역"
"3010000","CDFF4220002006000001","20060406","","01","영업/정상","13","영업중","","","","","02-","","","서울특별시 중구 충무로2가 65-9 ","서울특별시 중구 퇴계로 123 (충무로2가)","","CGV명동역 씨네라이브러리 ART 2관","20210416201950","U","2021-04-18 02:40:00.0","","198636.2503948      ","451005.721641592    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20060406",""
"3010000","CDFF4220002003000011","20030520","","01","영업/정상","13","영업중","","","","","","","100300","서울특별시 중구 초동 19-4번지 초동빌딩3층 ","서울특별시 중구 마른내로 41  (초동초동빌딩3층)","","시네아스트극장","20030520193222","I","2018-08-31 23:59:59.0","","199267.107878626    ","451366.77906293     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030520",""
"3010000","CDFF4220002001000001","20011224","","01","영업/정상","13","영업중","","","","","3783-5541","","","서울특별시 중구 명동2가 83-5 아바타빌딩 8층 ","서울특별시 중구 명동길 14 (명동2가아바타빌딩 8층)","","CGV 명동 2관","20210416201829","U","2021-04-18 02:40:00.0","","198418.741655644    ","451237.168596152    ","영화상영관","영화상영관","11","","","0","9","2","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011224","상업지역"
"3010000","CDFF4220002003000009","20060406","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로2가 65-9 ","서울특별시 중구 퇴계로 123 (충무로2가)","04536","CGV 명동 1관","20210416201810","U","2021-04-18 02:40:00.0","","198636.2503948      ","451005.721641592    ","영화상영관","영화상영관","11","","","0","9","2","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20060406","상업지역"
"3010000","CDFF4220002003000010","20030520","","01","영업/정상","13","영업중","","","","","6363-2900","","100011","서울특별시 중구 충무로1가 24-23번지 8910층 ","서울특별시 중구 명동8나길 15  (충무로1가8910층)","","명동시네마","20050518105628","I","2018-08-31 23:59:59.0","","198527.099319279    ","450998.07341201     ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030520",""
"3020000","CDFF4220001962000001","19620202","","03","폐업","03","폐업","20030612","","","","795-5893","","140160","서울특별시 용산구 남영동 83번지 ","","","성남극장1관","20040512163851","I","2018-08-31 23:59:59.0","","","","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19620202",""
"3020000","CDFF4220001997000001","19970626","","03","폐업","03","폐업","20030612","","","","795-5893","","140160","서울특별시 용산구 남영동 83번지 ","","","성남극장2관","20040512164623","I","2018-08-31 23:59:59.0","","","","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19970626",""
"3020000","CDFF4220002004000004","20041007","","03","폐업","03","폐업","20170525","","","","02-2012-3002","","","서울특별시 용산구 한강로3가 40-999번지 ","서울특별시 용산구 한강대로23길 55 6층 (한강로3가 현대아이파크몰몰)","04377","씨지브이용산11제4관","20170526154717","I","2018-08-31 23:59:59.0","","196762.077394917    ","447480.039577359    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20041007",""
"3020000","CDFF4220002004000002","20041007","","01","영업/정상","13","영업중","","","","","02-2012-3002","","","서울특별시 용산구 한강로3가 40-999 ","서울특별시 용산구 한강대로23길 55 6층 (한강로3가 현대아이파크몰)","04377","씨지브이 용산아이파크몰 제2관","20210414173027","U","2021-04-16 02:40:00.0","","196762.077394917    ","447480.039577359    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20041007",""
